max ch1,min ch1,mean ch1,mode ch1,max ch2,min ch2,mean ch2,mode ch2,max ch3,min ch3,mean ch3,mode ch3,max ch4,min ch4,mean ch4,mode ch4,label
2190.3,2036.8,2107.2,2085.6,1416.9,1254.0,1330.5,1268.5,2289.0,2142.9,2211.8,2156.9,2252.5,1974.9,2108.4,1990.0,99.0
2190.3,2036.8,2107.5,2055.1,1416.9,1262.9,1331.1,1268.8,2289.0,2145.9,2212.4,2204.0,2252.5,1987.1,2108.9,2003.7,99.0
2303.9,2044.1,2116.8,2055.1,1537.6,1259.1,1340.7,1268.8,2378.6,2145.9,2219.5,2204.0,2498.4,1984.9,2127.3,2003.7,99.0
2306.8,2044.1,2131.9,2055.1,1546.9,1259.1,1356.7,1268.8,2384.4,2145.9,2231.2,2204.0,2498.4,1984.9,2157.4,2004.5,99.0
2306.8,2044.1,2132.2,2056.9,1546.9,1259.1,1357.0,1268.8,2384.4,2145.9,2231.2,2204.0,2498.4,1984.9,2157.5,1997.1,99.0
2306.8,2044.1,2133.2,2056.9,1546.9,1259.1,1357.8,1271.6,2384.4,2145.9,2232.0,2204.0,2498.4,1984.9,2158.3,1997.1,99.0
2306.8,2044.1,2132.7,2051.2,1546.9,1259.1,1357.5,1271.6,2384.4,2145.9,2231.5,2204.0,2498.4,1984.9,2157.6,1997.1,99.0
2306.8,2044.1,2133.6,2051.2,1546.9,1259.1,1358.1,1276.0,2384.4,2149.4,2231.8,2183.2,2498.4,1984.9,2158.3,1997.1,99.0
2306.8,2044.7,2124.8,2051.2,1546.9,1265.9,1348.9,1283.5,2384.4,2149.4,2225.1,2183.2,2497.4,1990.3,2140.3,2007.2,99.0
2187.2,2045.5,2110.2,2051.2,1412.6,1267.6,1333.6,1283.5,2283.5,2154.6,2214.1,2183.2,2248.8,1990.3,2111.0,2186.6,99.0
2187.2,2045.9,2110.6,2079.4,1408.2,1269.5,1334.3,1288.0,2287.8,2149.0,2215.0,2183.2,2232.4,1997.0,2111.8,2186.6,99.0
2187.2,2045.9,2109.6,2064.8,1408.2,1266.7,1333.6,1287.9,2287.8,2149.0,2214.1,2164.9,2232.4,1997.3,2110.9,2186.6,99.0
2187.2,2045.9,2110.1,2064.8,1414.5,1266.7,1333.8,1288.0,2287.8,2149.0,2214.4,2164.9,2230.8,1997.3,2111.2,2034.0,99.0
2189.6,2045.9,2110.7,2073.0,1420.0,1266.7,1334.6,1295.9,2296.5,2149.0,2215.4,2165.9,2251.6,2004.4,2112.2,2034.0,99.0
2189.6,2045.9,2111.8,2066.5,1420.0,1266.7,1335.4,1277.4,2296.5,2149.0,2216.2,2166.6,2251.6,2004.4,2113.1,2034.0,1.0
2198.0,2045.9,2112.5,2071.8,1427.4,1266.7,1336.1,1277.4,2296.5,2149.0,2216.9,2218.3,2261.7,2004.4,2113.7,2012.1,1.0
2198.0,2048.4,2112.7,2071.8,1427.4,1266.3,1336.1,1275.7,2296.5,2149.5,2216.8,2175.7,2261.7,1996.6,2113.6,2012.1,1.0
2198.1,2048.4,2115.1,2061.6,1427.4,1266.3,1337.8,1401.1,2297.6,2152.4,2218.6,2175.7,2262.0,1996.6,2115.5,1998.4,1.0
2214.7,2048.4,2115.8,2058.0,1431.1,1266.3,1338.8,1327.0,2308.6,2152.4,2219.6,2173.7,2276.5,1992.9,2116.3,1998.4,1.0
2214.7,2048.4,2116.2,2058.0,1431.1,1266.3,1339.0,1327.0,2308.6,2152.4,2219.6,2173.7,2276.5,1992.9,2116.3,1998.4,1.0
2214.7,2048.4,2116.5,2058.0,1431.1,1266.3,1339.1,1277.8,2308.6,2152.4,2219.7,2175.7,2276.5,1992.9,2116.5,1998.4,1.0
2214.7,2047.6,2116.7,2125.0,1431.1,1266.3,1339.3,1277.8,2308.6,2152.3,2219.8,2164.1,2276.5,1992.8,2116.5,1998.4,1.0
2214.7,2047.6,2117.7,2059.9,1431.1,1268.2,1340.0,1356.6,2308.6,2152.3,2220.4,2189.3,2276.5,1992.8,2117.1,2164.5,1.0
2214.7,2047.6,2117.6,2071.3,1431.1,1268.2,1340.3,1278.2,2308.6,2152.3,2220.5,2189.3,2276.5,1992.8,2117.2,2164.5,1.0
2197.3,2047.6,2118.4,2071.3,1416.0,1269.7,1340.9,1389.5,2295.6,2152.3,2220.8,2189.3,2255.1,1992.8,2117.7,2164.5,1.0
2197.3,2047.6,2118.3,2071.3,1416.0,1272.2,1340.9,1301.9,2295.7,2152.3,2220.9,2171.3,2255.1,1992.8,2117.7,2164.5,1.0
2197.3,2047.6,2118.8,2075.0,1416.0,1272.3,1341.7,1301.9,2295.7,2152.3,2221.7,2171.3,2250.0,1992.8,2118.4,2164.5,1.0
2197.3,2054.1,2119.8,2075.0,1423.6,1278.8,1342.5,1314.0,2299.3,2159.4,2222.5,2274.0,2253.8,2005.4,2119.1,2164.5,1.0
2206.4,2057.9,2121.8,2150.1,1431.1,1281.8,1344.4,1295.0,2304.9,2159.4,2224.6,2183.5,2262.8,2008.6,2121.2,2021.6,99.0
2206.4,2058.5,2122.8,2073.5,1431.1,1272.0,1345.2,1295.0,2304.9,2158.6,2225.3,2179.1,2262.8,1999.6,2121.9,2014.5,99.0
2206.4,2058.5,2123.6,2067.1,1431.1,1272.0,1345.8,1295.0,2304.9,2158.4,2226.0,2169.0,2265.9,1999.6,2122.8,2014.5,99.0
2206.4,2058.5,2124.4,2067.9,1431.1,1272.0,1346.6,1339.0,2304.9,2158.4,2226.9,2179.1,2265.9,1999.6,2123.4,2014.5,99.0
2206.4,2058.5,2125.4,2067.9,1431.1,1272.0,1347.3,1289.5,2304.9,2158.4,2227.5,2179.1,2265.9,1999.6,2124.3,2009.9,99.0
2206.4,2053.2,2124.8,2116.0,1431.1,1272.0,1347.3,1289.5,2304.9,2158.4,2227.2,2166.7,2265.9,1999.6,2124.1,2018.2,99.0
2205.9,2053.2,2124.0,2116.0,1430.0,1272.0,1346.8,1289.5,2302.0,2158.4,2226.5,2195.0,2265.9,1999.6,2123.5,2018.2,99.0
2205.9,2053.2,2124.3,2116.0,1430.0,1273.6,1347.2,1281.3,2302.0,2158.4,2226.9,2166.7,2265.9,2002.0,2123.8,2009.9,2.0
2205.7,2053.2,2124.7,2079.6,1430.0,1273.6,1347.6,1305.1,2303.0,2162.2,2227.5,2187.2,2265.7,2002.0,2124.4,2009.9,2.0
2205.7,2053.2,2125.9,2079.6,1430.0,1280.3,1348.4,1305.1,2303.0,2163.7,2228.2,2187.2,2265.7,2002.0,2125.0,2017.3,2.0
2199.3,2053.2,2126.2,2079.6,1427.9,1280.3,1348.7,1304.9,2319.4,2163.7,2228.6,2187.2,2254.5,2002.0,2125.4,2017.3,2.0
2199.3,2061.1,2127.9,2079.6,1427.9,1283.8,1349.5,1295.5,2319.4,2165.1,2229.8,2187.2,2254.5,2009.9,2126.4,2040.0,2.0
2255.6,2022.5,2124.3,2079.6,1468.2,1260.0,1348.2,1295.5,2322.5,2165.1,2230.3,2183.9,2361.2,1925.1,2119.9,2040.0,2.0
2255.6,2015.1,2123.2,2089.4,1468.2,1260.0,1347.6,1304.8,2322.5,2165.1,2230.7,2179.6,2361.2,1924.8,2117.5,2040.0,2.0
2255.6,2015.1,2123.1,2089.4,1468.2,1260.0,1347.7,1288.1,2322.5,2160.3,2230.5,2173.6,2361.2,1924.8,2117.1,2013.6,2.0
2255.6,2015.1,2123.5,2089.4,1468.2,1260.0,1348.0,1405.2,2322.5,2160.3,2231.0,2173.6,2361.2,1924.8,2117.8,2013.6,2.0
2255.6,2015.1,2123.2,2072.9,1468.2,1260.0,1347.8,1405.2,2322.5,2160.3,2230.8,2173.6,2361.2,1924.8,2117.3,2013.6,2.0
2255.6,2015.1,2122.4,2072.9,1468.2,1260.0,1347.8,1405.2,2322.5,2160.3,2230.7,2173.6,2361.2,1924.8,2117.1,2013.6,2.0
2213.8,2015.1,2125.6,2072.9,1438.7,1261.2,1349.0,1405.2,2315.5,2160.3,2230.6,2274.1,2276.3,1924.8,2123.2,2007.9,2.0
2211.0,2050.4,2128.1,2072.9,1436.7,1275.7,1350.6,1405.2,2305.2,2160.3,2231.1,2274.1,2276.3,1994.8,2126.7,2141.4,2.0
2211.0,2050.4,2129.2,2072.9,1436.7,1275.7,1351.3,1409.9,2306.6,2163.4,2232.2,2274.1,2276.3,1994.8,2127.8,2253.8,2.0
2211.0,2050.4,2129.3,2072.9,1435.0,1275.7,1351.7,1409.9,2306.6,2168.0,2232.5,2183.1,2271.9,1994.8,2128.1,2020.1,99.0
2211.0,2050.4,2129.5,2084.2,1435.0,1275.7,1352.1,1296.1,2306.6,2154.9,2232.7,2183.1,2271.9,1994.8,2128.6,2020.1,99.0
2211.3,2050.4,2130.5,2084.2,1435.0,1278.5,1352.6,1296.1,2306.6,2154.9,2233.5,2183.1,2271.9,1997.6,2129.5,2020.1,99.0
2211.3,2055.7,2132.3,2075.6,1435.0,1278.5,1353.6,1296.1,2306.6,2154.9,2234.4,2188.1,2271.9,1997.9,2131.0,2244.4,99.0
2211.3,2055.7,2132.0,2075.6,1429.6,1278.5,1353.5,1303.1,2306.6,2154.9,2234.5,2200.6,2269.6,1997.9,2131.2,2244.4,99.0
2211.3,2055.7,2132.1,2181.9,1429.6,1278.5,1353.7,1303.1,2298.4,2154.9,2234.7,2270.3,2268.7,1997.9,2131.4,2246.0,1.0
2212.7,2055.7,2133.1,2181.9,1429.6,1278.5,1354.4,1310.0,2300.5,2154.9,2235.5,2270.3,2268.7,1997.9,2132.2,2030.2,1.0
2212.7,2062.8,2133.7,2181.9,1429.6,1291.0,1354.9,1310.0,2300.5,2179.8,2236.3,2197.2,2268.5,2013.9,2133.0,2030.2,1.0
2216.3,2067.8,2134.9,2181.9,1430.5,1291.0,1355.7,1310.0,2312.3,2179.8,2236.9,2197.2,2260.5,2017.4,2133.8,2024.5,1.0
2216.3,2068.7,2135.4,2109.8,1430.5,1291.0,1355.8,1310.0,2312.3,2176.5,2237.0,2197.2,2260.5,2017.4,2134.1,2024.5,1.0
2216.3,2070.9,2136.1,2109.8,1430.5,1293.2,1356.5,1314.1,2312.3,2174.5,2237.7,2197.2,2260.5,2018.8,2134.6,2024.5,1.0
2216.3,2070.9,2136.3,2087.5,1437.5,1293.6,1356.8,1314.1,2319.8,2174.5,2238.0,2197.2,2260.5,2018.8,2135.0,2035.8,1.0
2216.3,2072.9,2136.1,2087.5,1437.5,1293.6,1356.9,1314.1,2319.8,2174.5,2237.6,2197.2,2260.5,2026.4,2134.5,2038.6,1.0
2216.3,2072.9,2136.9,2087.5,1437.5,1293.6,1357.3,1314.1,2319.8,2174.5,2237.9,2190.4,2260.5,2026.4,2135.0,2055.6,1.0
2208.9,2072.9,2136.9,2106.5,1437.5,1293.6,1357.5,1314.1,2319.8,2174.5,2238.1,2182.6,2252.8,2028.3,2135.0,2048.1,1.0
2209.8,2072.9,2138.2,2106.5,1439.6,1293.6,1359.0,1309.6,2319.8,2174.5,2239.3,2182.6,2266.5,2028.3,2136.3,2055.6,1.0
2214.4,2077.1,2138.9,2106.5,1440.2,1293.6,1359.4,1309.5,2319.8,2178.6,2239.9,2233.4,2268.3,2028.9,2136.9,2055.6,1.0
2214.4,2072.8,2139.2,2106.5,1440.8,1292.7,1360.3,1420.6,2316.2,2171.6,2240.3,2233.4,2269.4,2016.9,2137.4,2039.4,1.0
2214.4,2072.8,2139.9,2093.2,1440.8,1285.4,1360.7,1301.3,2316.2,2170.8,2240.8,2233.4,2274.4,2016.9,2138.0,2038.0,1.0
2227.0,2072.8,2142.1,2093.2,1447.7,1285.4,1362.8,1301.3,2323.0,2170.8,2243.1,2233.4,2284.6,2016.9,2140.1,2046.0,99.0
2241.5,2072.8,2143.7,2112.4,1464.1,1285.4,1364.3,1301.3,2331.8,2170.8,2244.2,2233.4,2301.8,2016.9,2141.3,2046.0,99.0
2241.5,2072.8,2143.2,2087.7,1464.1,1285.4,1364.0,1301.3,2331.8,2170.8,2244.1,2197.4,2301.8,2016.9,2141.2,2046.0,99.0
2241.5,2072.8,2143.4,2085.2,1464.1,1285.4,1364.5,1309.6,2331.8,2170.8,2244.0,2197.4,2301.8,2016.9,2141.0,2035.2,99.0
2241.5,2072.8,2145.2,2085.0,1464.1,1285.4,1365.3,1309.6,2331.8,2170.8,2245.4,2188.0,2301.8,2018.6,2142.4,2035.2,99.0
2241.5,2072.8,2145.0,2084.1,1464.1,1292.3,1365.2,1309.6,2331.8,2178.1,2245.4,2195.0,2301.8,2018.7,2142.3,2048.5,99.0
2241.5,2072.8,2143.4,2084.1,1464.1,1292.3,1363.8,1303.6,2331.8,2178.1,2243.8,2201.8,2301.8,2018.7,2140.9,2048.5,99.0
2226.2,2072.8,2143.5,2084.1,1451.4,1292.3,1363.8,1305.4,2325.6,2178.1,2244.2,2201.8,2282.2,2018.7,2141.2,2056.2,2.0
2225.7,2081.6,2144.4,2084.1,1451.4,1296.3,1364.4,1311.6,2325.6,2172.7,2245.1,2201.8,2279.2,2020.5,2142.0,2056.2,2.0
2226.7,2083.2,2145.2,2200.7,1453.1,1295.5,1364.9,1305.9,2325.6,2172.7,2246.1,2201.8,2288.2,2025.1,2143.0,2056.2,2.0
2226.7,2081.9,2144.7,2200.7,1453.1,1295.5,1364.5,1309.1,2325.6,2172.7,2245.7,2195.8,2288.2,2023.8,2142.5,2056.2,2.0
2234.9,2079.1,2146.0,2200.7,1453.1,1295.5,1365.8,1309.1,2325.6,2172.7,2247.4,2200.0,2297.3,2021.9,2144.2,2056.2,2.0
2234.9,2079.1,2147.0,2094.5,1453.1,1295.0,1366.1,1309.1,2325.6,2172.7,2248.2,2189.2,2297.3,2021.9,2145.0,2037.5,2.0
2234.9,2079.1,2146.9,2094.5,1453.1,1295.0,1366.3,1309.1,2318.8,2172.7,2248.2,2189.2,2297.3,2021.9,2145.0,2035.8,2.0
2319.8,2079.1,2150.7,2201.3,1530.8,1295.0,1369.8,1309.1,2379.0,2176.7,2250.8,2288.0,2473.3,2021.9,2151.5,2035.8,2.0
2319.8,2079.1,2157.5,2087.3,1530.8,1295.0,1382.1,1352.8,2388.6,2181.7,2263.1,2278.4,2473.3,2021.9,2168.4,2035.8,2.0
2319.8,2079.1,2158.6,2091.8,1530.8,1295.0,1383.2,1297.5,2388.6,2184.3,2264.1,2278.4,2473.3,2021.9,2169.6,2037.9,2.0
2319.8,2082.5,2159.4,2102.3,1530.8,1295.0,1383.7,1333.1,2388.6,2184.3,2264.5,2278.4,2473.3,2024.6,2170.0,2052.5,2.0
2319.8,2085.4,2160.1,2200.7,1530.8,1303.0,1384.8,1313.7,2388.6,2190.2,2265.3,2201.1,2473.3,2028.0,2170.6,2066.0,2.0
2319.8,2086.9,2160.5,2104.5,1530.8,1305.6,1384.8,1312.1,2388.6,2185.8,2265.2,2210.0,2473.3,2029.4,2170.8,2066.0,2.0
2254.8,2092.0,2157.5,2102.1,1502.6,1302.1,1381.7,1312.2,2388.6,2185.8,2262.9,2210.0,2353.5,2039.7,2164.7,2066.0,2.0
2227.6,2092.0,2152.3,2102.1,1474.6,1302.1,1370.9,1312.2,2354.9,2185.8,2252.2,2210.0,2328.6,2038.2,2149.2,2066.0,99.0
2227.2,2090.8,2151.9,2163.8,1459.6,1299.7,1370.3,1312.1,2331.8,2185.7,2251.6,2243.8,2289.4,2028.6,2148.5,2066.0,99.0
2227.2,2089.8,2151.7,2163.8,1459.6,1299.7,1370.5,1312.1,2325.4,2185.7,2251.6,2243.8,2289.4,2028.6,2148.6,2041.9,99.0
2227.2,2089.3,2152.1,2163.8,1459.6,1299.7,1370.6,1312.1,2325.4,2185.7,2251.6,2203.5,2289.4,2028.6,2148.7,2041.9,99.0
2233.6,2085.2,2152.6,2163.8,1459.6,1299.7,1371.1,1310.8,2325.4,2185.7,2252.3,2203.5,2290.5,2028.6,2149.3,2036.6,99.0
2233.6,2085.2,2152.3,2207.3,1459.6,1299.7,1371.1,1312.0,2324.6,2185.7,2252.0,2203.5,2290.5,2028.6,2149.1,2036.6,99.0
2233.6,2085.2,2151.7,2101.8,1449.4,1299.7,1370.5,1313.3,2319.7,2185.7,2251.4,2211.8,2290.5,2028.6,2148.6,2049.5,99.0
2233.6,2085.2,2153.4,2101.8,1449.0,1304.1,1371.8,1314.1,2333.4,2189.8,2252.9,2211.8,2290.5,2029.9,2150.0,2049.5,99.0
2233.6,2085.2,2153.9,2096.9,1449.0,1304.1,1371.9,1314.1,2333.4,2194.7,2253.0,2211.8,2290.5,2029.9,2150.2,2044.9,99.0
2233.6,2085.2,2154.0,2109.4,1449.0,1304.1,1371.9,1317.4,2333.4,2183.8,2253.3,2292.5,2290.5,2029.9,2150.4,2219.1,99.0
2226.8,2087.1,2154.7,2096.9,1458.0,1307.3,1372.9,1317.4,2333.4,2183.8,2254.0,2292.5,2280.2,2032.9,2151.3,2054.5,2.0
2228.2,2089.7,2155.9,2100.6,1458.0,1302.4,1373.9,1315.4,2333.4,2183.8,2255.3,2292.5,2287.4,2040.1,2152.6,2054.5,2.0
2228.2,2096.9,2156.5,2104.4,1458.0,1302.4,1374.3,1317.4,2333.4,2183.8,2255.7,2203.2,2287.4,2038.7,2152.9,2219.1,2.0
2235.3,2089.0,2155.9,2208.2,1458.0,1302.4,1374.3,1377.3,2332.3,2183.8,2255.3,2199.1,2293.7,2033.0,2152.7,2043.1,2.0
2235.3,2089.0,2156.4,2208.2,1458.0,1302.4,1375.2,1323.5,2332.3,2183.8,2256.2,2203.2,2293.7,2033.0,2153.5,2043.1,2.0
2239.6,2089.0,2156.9,2146.8,1458.0,1302.4,1375.8,1323.5,2328.1,2192.5,2256.5,2228.4,2295.2,2033.0,2153.7,2042.5,2.0
2239.6,2089.0,2157.1,2146.8,1454.6,1302.4,1375.4,1323.5,2328.1,2192.5,2256.1,2228.4,2295.2,2030.5,2153.3,2043.7,2.0
2239.6,2089.0,2157.8,2160.4,1454.6,1305.4,1376.4,1365.2,2328.1,2192.5,2256.7,2228.4,2295.2,2030.5,2154.0,2043.7,2.0
2239.6,2089.0,2159.0,2112.2,1454.6,1305.4,1377.0,1308.5,2328.1,2192.5,2257.7,2228.4,2295.2,2030.5,2154.9,2043.7,2.0
2239.6,2092.2,2159.9,2215.0,1452.3,1305.4,1377.6,1342.1,2320.1,2197.6,2258.4,2228.4,2295.2,2030.5,2155.6,2052.0,2.0
2239.6,2092.2,2160.4,2112.2,1452.3,1305.4,1377.9,1342.1,2320.1,2197.6,2258.5,2297.3,2295.2,2030.5,2155.8,2040.9,2.0
2233.6,2094.6,2161.1,2140.3,1450.3,1305.4,1378.0,1342.1,2319.6,2197.6,2259.2,2297.3,2285.8,2030.5,2156.5,2043.7,2.0
2233.6,2096.8,2162.3,2106.0,1450.3,1310.3,1379.0,1342.1,2333.8,2203.8,2260.4,2228.5,2285.8,2037.1,2157.5,2049.2,2.0
2233.6,2096.8,2161.5,2104.3,1449.2,1313.5,1378.5,1322.2,2333.8,2204.7,2260.3,2225.3,2285.8,2039.8,2157.3,2052.1,2.0
2298.5,2096.8,2163.7,2104.3,1504.7,1313.5,1380.5,1327.3,2368.0,2204.7,2261.6,2225.3,2414.5,2039.8,2162.3,2056.2,99.0
2317.9,2096.8,2176.4,2104.3,1515.9,1313.5,1390.6,1327.3,2375.1,2204.7,2268.7,2225.3,2433.9,2039.8,2185.8,2063.0,99.0
2317.9,2096.8,2177.6,2126.4,1515.9,1315.5,1391.6,1327.3,2375.1,2204.7,2270.2,2225.3,2433.9,2039.8,2187.0,2063.0,99.0
2317.9,2099.6,2177.2,2106.0,1515.9,1307.6,1391.7,1330.3,2375.1,2194.2,2269.8,2236.8,2433.9,2046.8,2186.8,2059.3,99.0
2317.9,2099.6,2176.9,2118.0,1515.9,1307.6,1391.5,1330.3,2375.1,2194.2,2269.7,2236.8,2433.9,2050.0,2186.6,2081.5,99.0
2317.9,2102.2,2177.6,2118.0,1515.9,1307.6,1391.8,1349.2,2375.1,2194.2,2269.7,2236.8,2433.9,2049.0,2186.9,2066.5,99.0
2317.9,2102.2,2175.4,2118.0,1515.9,1307.6,1390.4,1349.2,2375.1,2194.2,2269.0,2214.2,2433.9,2049.0,2182.4,2066.5,99.0
2231.0,2102.2,2163.1,2118.0,1466.0,1307.6,1380.6,1349.2,2341.2,2194.2,2262.3,2214.2,2290.4,2049.0,2159.4,2066.5,99.0
2240.5,2102.2,2163.2,2120.8,1469.9,1307.6,1381.0,1452.1,2352.5,2194.2,2262.2,2214.2,2301.6,2049.0,2159.4,2066.5,99.0
2241.4,2102.4,2164.5,2124.1,1469.9,1314.7,1382.1,1363.4,2352.5,2196.5,2263.7,2214.2,2301.6,2046.7,2160.6,2066.5,99.0
2246.0,2102.4,2165.4,2111.0,1474.1,1309.7,1383.1,1363.4,2352.5,2196.5,2264.7,2214.2,2304.3,2046.7,2161.8,2064.6,99.0
2246.0,2101.0,2165.8,2111.0,1474.1,1303.0,1383.0,1363.4,2352.5,2192.4,2265.0,2265.6,2304.3,2036.0,2162.1,2064.6,99.0
2246.0,2101.0,2166.3,2111.0,1474.1,1303.0,1383.1,1331.6,2352.5,2192.4,2265.4,2265.6,2308.9,2036.0,2162.4,2055.1,99.0
2246.0,2101.0,2166.9,2111.0,1474.1,1303.0,1383.0,1331.6,2352.5,2192.4,2265.6,2265.6,2308.9,2036.0,2162.9,2053.1,99.0
2247.1,2099.7,2165.9,2111.0,1474.1,1303.0,1382.1,1381.4,2346.9,2192.4,2264.9,2218.0,2311.0,2036.0,2162.3,2053.1,99.0
2247.1,2099.7,2165.9,2111.0,1474.1,1303.0,1382.3,1381.4,2346.9,2192.4,2264.9,2259.2,2311.0,2036.0,2162.4,2053.1,99.0
2253.6,2099.7,2166.5,2110.3,1471.1,1303.0,1382.8,1381.4,2346.9,2192.4,2265.4,2259.2,2315.8,2036.0,2163.0,2053.1,2.0
2257.1,2098.9,2166.7,2222.8,1475.5,1312.6,1383.5,1371.2,2348.3,2200.8,2265.8,2259.2,2320.4,2037.1,2163.3,2152.2,2.0
2257.1,2098.9,2167.2,2222.8,1475.5,1312.6,1384.1,1371.2,2348.3,2200.8,2265.9,2217.9,2320.4,2037.1,2163.7,2058.6,2.0
2257.1,2098.9,2167.8,2222.8,1475.5,1312.6,1385.1,1371.2,2348.3,2200.8,2266.9,2217.9,2320.4,2037.1,2164.3,2058.6,2.0
2257.1,2098.9,2168.4,2168.8,1475.5,1312.6,1385.4,1397.3,2348.3,2200.8,2267.2,2308.7,2320.4,2037.1,2164.4,2058.6,2.0
2257.1,2098.9,2169.0,2168.8,1475.5,1312.6,1385.8,1397.3,2348.3,2200.8,2267.7,2308.7,2320.4,2037.1,2164.8,2152.2,2.0
2257.1,2098.9,2168.4,2168.8,1475.5,1312.6,1385.6,1361.7,2348.3,2200.8,2267.3,2238.0,2320.4,2037.1,2164.4,2134.5,2.0
2253.3,2099.0,2169.9,2154.3,1472.3,1316.5,1386.8,1361.7,2346.4,2205.0,2268.7,2238.0,2317.5,2037.9,2165.7,2062.8,2.0
2253.3,2099.0,2170.6,2168.8,1472.3,1316.5,1387.5,1361.7,2346.4,2205.0,2269.6,2238.0,2317.5,2037.9,2166.5,2062.8,2.0
2253.3,2099.0,2171.6,2216.5,1466.3,1319.3,1388.5,1429.4,2341.2,2205.0,2270.5,2233.6,2303.7,2037.9,2167.2,2134.5,2.0
2253.3,2100.8,2173.4,2216.5,1466.3,1320.9,1390.0,1429.4,2341.2,2210.3,2272.3,2233.6,2303.7,2044.0,2169.2,2071.8,2.0
2253.3,2100.8,2173.5,2216.5,1466.3,1324.3,1390.0,1429.4,2341.2,2210.3,2272.3,2233.6,2303.7,2046.0,2169.2,2071.8,2.0
2253.3,2111.5,2174.4,2200.8,1466.3,1328.3,1390.6,1336.5,2341.2,2213.3,2272.9,2236.1,2303.7,2053.4,2169.9,2071.8,2.0
2259.5,2115.2,2175.6,2200.8,1474.5,1328.3,1391.5,1336.5,2352.8,2213.3,2274.3,2237.4,2305.7,2061.0,2171.1,2071.8,2.0
2259.5,2096.0,2175.2,2133.6,1474.5,1310.8,1391.3,1340.1,2352.8,2196.2,2273.7,2223.6,2305.7,2042.3,2170.6,2250.6,99.0
2259.5,2096.0,2175.3,2206.8,1475.1,1310.8,1391.6,1332.8,2352.8,2196.2,2273.9,2244.9,2305.9,2042.3,2170.8,2250.6,99.0
2259.5,2096.0,2175.1,2206.8,1475.1,1310.8,1391.9,1454.6,2352.8,2196.2,2273.9,2230.3,2307.4,2042.3,2170.8,2250.6,99.0
2263.5,2096.0,2176.4,2128.0,1475.1,1310.8,1392.7,1454.6,2352.8,2196.2,2275.0,2230.3,2308.5,2042.3,2171.7,2061.2,99.0
2263.5,2096.0,2176.4,2184.6,1475.1,1310.8,1392.9,1454.6,2352.8,2196.2,2275.3,2230.3,2313.4,2042.3,2171.9,2051.9,99.0
2263.5,2096.0,2175.3,2160.0,1475.1,1310.8,1392.4,1454.6,2348.5,2196.2,2274.2,2251.7,2313.4,2042.3,2171.1,2051.9,99.0
2263.5,2105.0,2176.2,2160.0,1475.1,1320.0,1393.0,1454.6,2348.5,2211.8,2275.2,2238.0,2313.4,2046.0,2171.9,2051.9,99.0
2263.5,2105.0,2175.3,2160.0,1472.5,1322.3,1391.9,1454.6,2348.5,2211.8,2274.1,2238.0,2313.4,2046.0,2170.9,2051.9,99.0
2263.5,2105.0,2174.8,2160.0,1472.5,1322.3,1391.4,1330.0,2348.5,2211.8,2273.5,2238.0,2313.4,2046.0,2170.4,2051.9,99.0
2255.6,2109.9,2175.3,2117.7,1470.9,1322.3,1392.0,1340.0,2347.1,2211.8,2273.9,2230.7,2313.4,2046.0,2171.0,2254.3,99.0
2255.6,2110.5,2175.7,2145.5,1467.2,1326.3,1392.4,1340.0,2347.1,2213.4,2274.3,2230.7,2305.0,2054.1,2171.4,2100.6,1.0
2255.6,2110.9,2176.1,2134.4,1467.7,1327.9,1392.6,1333.8,2347.1,2213.4,2274.5,2230.7,2305.0,2055.7,2171.8,2100.6,1.0
2255.9,2113.4,2176.4,2134.4,1474.0,1328.0,1392.7,1337.2,2356.6,2212.6,2274.7,2230.7,2303.2,2055.9,2171.8,2100.6,1.0
2255.9,2116.2,2177.7,2134.4,1474.0,1326.7,1393.9,1337.2,2356.6,2212.6,2275.7,2230.7,2303.2,2061.0,2173.0,2100.6,1.0
2260.5,2120.4,2179.0,2134.4,1484.8,1326.7,1395.0,1337.2,2356.6,2212.6,2277.0,2229.5,2316.6,2061.0,2174.2,2079.3,1.0
2260.5,2120.4,2178.5,2233.3,1484.8,1326.7,1394.8,1336.4,2356.6,2212.6,2276.6,2330.1,2316.6,2061.0,2173.9,2079.3,1.0
2260.5,2117.4,2179.0,2233.3,1487.6,1326.7,1395.6,1341.1,2361.9,2212.6,2277.4,2279.3,2317.8,2061.0,2174.6,2075.2,1.0
2260.5,2117.4,2180.1,2233.3,1487.6,1326.7,1396.4,1341.1,2361.9,2212.6,2278.3,2279.3,2317.8,2061.0,2175.5,2067.0,1.0
2260.5,2115.6,2180.3,2233.3,1487.6,1326.7,1397.1,1341.5,2361.9,2214.5,2278.6,2275.6,2317.8,2061.0,2175.9,2067.0,1.0
2260.5,2113.6,2180.9,2157.2,1487.6,1319.7,1397.5,1401.6,2361.9,2209.2,2279.0,2272.7,2317.8,2057.8,2176.3,2067.0,1.0
2257.9,2113.6,2180.2,2157.2,1487.6,1319.7,1396.9,1388.0,2361.9,2209.2,2278.5,2228.5,2317.8,2057.8,2175.8,2067.0,1.0
2265.0,2113.6,2181.0,2126.4,1487.6,1319.7,1397.7,1388.0,2361.9,2209.2,2279.1,2231.8,2319.7,2057.8,2176.5,2067.0,1.0
